program_id,var,degree,use_count,use_instr_count,live_range,spill_cost,K,label
p19_pressure10.c,v3,9,2,2,6,14,2,0
p19_pressure10.c,v4,8,2,2,5,12,2,0
p19_pressure10.c,v5,8,2,2,4,10,2,0
p19_pressure10.c,v6,8,2,2,3,8,2,0
p19_pressure10.c,v7,8,2,2,2,6,2,0
p19_pressure10.c,v8,8,1,1,1,2,2,0
p19_pressure10.c,ret,0,0,0,0,0,3,1
p19_pressure10.c,sum,0,1,1,1,2,3,1
p19_pressure10.c,v0,12,2,2,9,20,3,1
p19_pressure10.c,v1,11,2,2,8,18,3,1
p19_pressure10.c,v2,10,2,2,7,16,3,1
p19_pressure10.c,v3,9,2,2,6,14,3,0
p19_pressure10.c,v4,8,2,2,5,12,3,0
p19_pressure10.c,v5,8,2,2,4,10,3,0
p19_pressure10.c,v6,8,2,2,3,8,3,0
p19_pressure10.c,v7,8,2,2,2,6,3,0
p19_pressure10.c,v8,8,1,1,1,2,3,0
p19_pressure10.c,ret,0,0,0,0,0,4,1
p19_pressure10.c,sum,0,1,1,1,2,4,1
p19_pressure10.c,v0,12,2,2,9,20,4,1
p19_pressure10.c,v1,11,2,2,8,18,4,1
p19_pressure10.c,v2,10,2,2,7,16,4,1
p19_pressure10.c,v3,9,2,2,6,14,4,1
p19_pressure10.c,v4,8,2,2,5,12,4,0
p19_pressure10.c,v5,8,2,2,4,10,4,0
p19_pressure10.c,v6,8,2,2,3,8,4,0
p19_pressure10.c,v7,8,2,2,2,6,4,0
p19_pressure10.c,v8,8,1,1,1,2,4,0
p19_pressure10.c,ret,0,0,0,0,0,5,1
p19_pressure10.c,sum,0,1,1,1,2,5,1
p19_pressure10.c,v0,12,2,2,9,20,5,1
p19_pressure10.c,v1,11,2,2,8,18,5,1
p19_pressure10.c,v2,10,2,2,7,16,5,1
p19_pressure10.c,v3,9,2,2,6,14,5,1
p19_pressure10.c,v4,8,2,2,5,12,5,1
p19_pressure10.c,v5,8,2,2,4,10,5,0
p19_pressure10.c,v6,8,2,2,3,8,5,0
p19_pressure10.c,v7,8,2,2,2,6,5,0
p19_pressure10.c,v8,8,1,1,1,2,5,0
p20_mul_chain.c,ret,0,0,0,0,0,1,1
p20_mul_chain.c,x0,0,1,1,1,2,1,1
p20_mul_chain.c,x1,2,2,2,3,8,1,1
p20_mul_chain.c,x2,1,1,1,1,2,1,0
p20_mul_chain.c,x3,1,1,1,1,2,1,0
p20_mul_chain.c,ret,0,0,0,0,0,2,1
p20_mul_chain.c,x0,0,1,1,1,2,2,1
p20_mul_chain.c,x1,2,2,2,3,8,2,1
p20_mul_chain.c,x2,1,1,1,1,2,2,1
p20_mul_chain.c,x3,1,1,1,1,2,2,1
p20_mul_chain.c,ret,0,0,0,0,0,3,1
p20_mul_chain.c,x0,0,1,1,1,2,3,1
p20_mul_chain.c,x1,2,2,2,3,8,3,1
p20_mul_chain.c,x2,1,1,1,1,2,3,1
p20_mul_chain.c,x3,1,1,1,1,2,3,1
p20_mul_chain.c,ret,0,0,0,0,0,4,1
p20_mul_chain.c,x0,0,1,1,1,2,4,1
p20_mul_chain.c,x1,2,2,2,3,8,4,1
p20_mul_chain.c,x2,1,1,1,1,2,4,1
p20_mul_chain.c,x3,1,1,1,1,2,4,1
p20_mul_chain.c,ret,0,0,0,0,0,5,1
p20_mul_chain.c,x0,0,1,1,1,2,5,1
p20_mul_chain.c,x1,2,2,2,3,8,5,1
p20_mul_chain.c,x2,1,1,1,1,2,5,1
p20_mul_chain.c,x3,1,1,1,1,2,5,1
p21_div_mix.c,ret,0,0,0,0,0,1,1
p21_div_mix.c,w,0,1,1,1,2,1,1
p21_div_mix.c,x,3,2,2,3,8,1,1
p21_div_mix.c,y,1,1,1,1,2,1,0
p21_div_mix.c,z,1,1,1,1,2,1,0
p21_div_mix.c,ret,0,0,0,0,0,2,1
p21_div_mix.c,w,0,1,1,1,2,2,1
p21_div_mix.c,x,3,2,2,3,8,2,1
p21_div_mix.c,y,1,1,1,1,2,2,1
p21_div_mix.c,z,1,1,1,1,2,2,1
p21_div_mix.c,ret,0,0,0,0,0,3,1
p21_div_mix.c,w,0,1,1,1,2,3,1
p21_div_mix.c,x,3,2,2,3,8,3,1
p21_div_mix.c,y,1,1,1,1,2,3,1
p21_div_mix.c,z,1,1,1,1,2,3,1
p21_div_mix.c,ret,0,0,0,0,0,4,1
p21_div_mix.c,w,0,1,1,1,2,4,1
p21_div_mix.c,x,3,2,2,3,8,4,1
p21_div_mix.c,y,1,1,1,1,2,4,1
p21_div_mix.c,z,1,1,1,1,2,4,1
p21_div_mix.c,ret,0,0,0,0,0,5,1
p21_div_mix.c,w,0,1,1,1,2,5,1
p21_div_mix.c,x,3,2,2,3,8,5,1
p21_div_mix.c,y,1,1,1,1,2,5,1
p21_div_mix.c,z,1,1,1,1,2,5,1
p22_overlap.c,ret,0,0,0,0,0,1,1
p22_overlap.c,x0,2,1,1,1,2,1,1
p22_overlap.c,x1,4,2,2,3,8,1,0
p22_overlap.c,x2,6,1,1,4,5,1,1
p22_overlap.c,y0,3,1,1,1,2,1,0
p22_overlap.c,y1,2,1,1,1,2,1,0
p22_overlap.c,z0,1,1,1,1,2,1,0
p22_overlap.c,ret,0,0,0,0,0,2,1
p22_overlap.c,x0,2,1,1,1,2,2,1
p22_overlap.c,x1,4,2,2,3,8,2,1
p22_overlap.c,x2,6,1,1,4,5,2,1
p22_overlap.c,y0,3,1,1,1,2,2,0
p22_overlap.c,y1,2,1,1,1,2,2,1
p22_overlap.c,z0,1,1,1,1,2,2,1
p22_overlap.c,ret,0,0,0,0,0,3,1
p22_overlap.c,x0,2,1,1,1,2,3,1
p22_overlap.c,x1,4,2,2,3,8,3,1
p22_overlap.c,x2,6,1,1,4,5,3,1
p22_overlap.c,y0,3,1,1,1,2,3,1
p22_overlap.c,y1,2,1,1,1,2,3,1
p22_overlap.c,z0,1,1,1,1,2,3,1
p22_overlap.c,ret,0,0,0,0,0,4,1
p22_overlap.c,x0,2,1,1,1,2,4,1
p22_overlap.c,x1,4,2,2,3,8,4,1
p22_overlap.c,x2,6,1,1,4,5,4,1
p22_overlap.c,y0,3,1,1,1,2,4,1
p22_overlap.c,y1,2,1,1,1,2,4,1
p22_overlap.c,z0,1,1,1,1,2,4,1
p22_overlap.c,ret,0,0,0,0,0,5,1
p22_overlap.c,x0,2,1,1,1,2,5,1
p22_overlap.c,x1,4,2,2,3,8,5,1
p22_overlap.c,x2,6,1,1,4,5,5,1
p22_overlap.c,y0,3,1,1,1,2,5,1
p22_overlap.c,y1,2,1,1,1,2,5,1
p22_overlap.c,z0,1,1,1,1,2,5,1
p23_deep_pressure.c,ret,0,0,0,0,0,1,1
p23_deep_pressure.c,sum,0,1,1,1,2,1,1
p23_deep_pressure.c,v0,9,3,3,8,27,1,1
p23_deep_pressure.c,v1,8,3,3,7,24,1,0
p23_deep_pressure.c,v2,7,3,3,6,21,1,0
p23_deep_pressure.c,v3,7,2,2,5,12,1,0
p23_deep_pressure.c,v4,7,2,2,4,10,1,0
p23_deep_pressure.c,v5,7,2,2,3,8,1,0
p23_deep_pressure.c,v6,7,2,2,2,6,1,0
p23_deep_pressure.c,v7,7,1,1,1,2,1,0
p23_deep_pressure.c,ret,0,0,0,0,0,2,1
p23_deep_pressure.c,sum,0,1,1,1,2,2,1
p23_deep_pressure.c,v0,9,3,3,8,27,2,1
p23_deep_pressure.c,v1,8,3,3,7,24,2,1
p23_deep_pressure.c,v2,7,3,3,6,21,2,0
p23_deep_pressure.c,v3,7,2,2,5,12,2,0
p23_deep_pressure.c,v4,7,2,2,4,10,2,0
p23_deep_pressure.c,v5,7,2,2,3,8,2,0
p23_deep_pressure.c,v6,7,2,2,2,6,2,0
p23_deep_pressure.c,v7,7,1,1,1,2,2,0
p23_deep_pressure.c,ret,0,0,0,0,0,3,1
p23_deep_pressure.c,sum,0,1,1,1,2,3,1
p23_deep_pressure.c,v0,9,3,3,8,27,3,1
p23_deep_pressure.c,v1,8,3,3,7,24,3,1
p23_deep_pressure.c,v2,7,3,3,6,21,3,1
p23_deep_pressure.c,v3,7,2,2,5,12,3,0
p23_deep_pressure.c,v4,7,2,2,4,10,3,0
p23_deep_pressure.c,v5,7,2,2,3,8,3,0
p23_deep_pressure.c,v6,7,2,2,2,6,3,0
p23_deep_pressure.c,v7,7,1,1,1,2,3,0
p23_deep_pressure.c,ret,0,0,0,0,0,4,1
p23_deep_pressure.c,sum,0,1,1,1,2,4,1
p23_deep_pressure.c,v0,9,3,3,8,27,4,1
p23_deep_pressure.c,v1,8,3,3,7,24,4,1
p23_deep_pressure.c,v2,7,3,3,6,21,4,1
p23_deep_pressure.c,v3,7,2,2,5,12,4,1
p23_deep_pressure.c,v4,7,2,2,4,10,4,0
p23_deep_pressure.c,v5,7,2,2,3,8,4,0
p23_deep_pressure.c,v6,7,2,2,2,6,4,0
p23_deep_pressure.c,v7,7,1,1,1,2,4,0
p23_deep_pressure.c,ret,0,0,0,0,0,5,1
p23_deep_pressure.c,sum,0,1,1,1,2,5,1
p23_deep_pressure.c,v0,9,3,3,8,27,5,1
p23_deep_pressure.c,v1,8,3,3,7,24,5,1
p23_deep_pressure.c,v2,7,3,3,6,21,5,1
p23_deep_pressure.c,v3,7,2,2,5,12,5,1
p23_deep_pressure.c,v4,7,2,2,4,10,5,1
p23_deep_pressure.c,v5,7,2,2,3,8,5,0
p23_deep_pressure.c,v6,7,2,2,2,6,5,0
p23_deep_pressure.c,v7,7,1,1,1,2,5,0
p24_two_stage_sum.c,ret,0,0,0,0,0,1,1
p24_two_stage_sum.c,s0,2,1,1,1,2,1,0
p24_two_stage_sum.c,s1,0,1,1,1,2,1,1
p24_two_stage_sum.c,x0,7,2,2,5,12,1,1
p24_two_stage_sum.c,x1,5,1,1,3,4,1,0
p24_two_stage_sum.c,x2,4,1,1,2,3,1,0
p24_two_stage_sum.c,x3,4,2,2,2,6,1,0
p24_two_stage_sum.c,ret,0,0,0,0,0,2,1
p24_two_stage_sum.c,s0,2,1,1,1,2,2,1
p24_two_stage_sum.c,s1,0,1,1,1,2,2,1
p24_two_stage_sum.c,x0,7,2,2,5,12,2,1
p24_two_stage_sum.c,x1,5,1,1,3,4,2,1
p24_two_stage_sum.c,x2,4,1,1,2,3,2,0
p24_two_stage_sum.c,x3,4,2,2,2,6,2,0
p24_two_stage_sum.c,ret,0,0,0,0,0,3,1
p24_two_stage_sum.c,s0,2,1,1,1,2,3,1
p24_two_stage_sum.c,s1,0,1,1,1,2,3,1
p24_two_stage_sum.c,x0,7,2,2,5,12,3,1
p24_two_stage_sum.c,x1,5,1,1,3,4,3,1
p24_two_stage_sum.c,x2,4,1,1,2,3,3,0
p24_two_stage_sum.c,x3,4,2,2,2,6,3,1
p24_two_stage_sum.c,ret,0,0,0,0,0,4,1
p24_two_stage_sum.c,s0,2,1,1,1,2,4,1
p24_two_stage_sum.c,s1,0,1,1,1,2,4,1
p24_two_stage_sum.c,x0,7,2,2,5,12,4,1
p24_two_stage_sum.c,x1,5,1,1,3,4,4,1
p24_two_stage_sum.c,x2,4,1,1,2,3,4,1
p24_two_stage_sum.c,x3,4,2,2,2,6,4,1
p24_two_stage_sum.c,ret,0,0,0,0,0,5,1
p24_two_stage_sum.c,s0,2,1,1,1,2,5,1
p24_two_stage_sum.c,s1,0,1,1,1,2,5,1
p24_two_stage_sum.c,x0,7,2,2,5,12,5,1
p24_two_stage_sum.c,x1,5,1,1,3,4,5,1
p24_two_stage_sum.c,x2,4,1,1,2,3,5,1
p24_two_stage_sum.c,x3,4,2,2,2,6,5,1
p25_heavy_return.c,ret,0,0,0,0,0,1,1
p25_heavy_return.c,x0,9,2,2,7,16,1,1
p25_heavy_return.c,x1,8,2,2,6,14,1,0
p25_heavy_return.c,x2,7,2,2,5,12,1,0
p25_heavy_return.c,x3,6,2,2,4,10,1,0
p25_heavy_return.c,y0,6,2,2,3,8,1,0
p25_heavy_return.c,y1,6,2,2,2,6,1,0
p25_heavy_return.c,z0,6,1,1,1,2,1,0
p25_heavy_return.c,ret,0,0,0,0,0,2,1
p25_heavy_return.c,x0,9,2,2,7,16,2,1
p25_heavy_return.c,x1,8,2,2,6,14,2,1
p25_heavy_return.c,x2,7,2,2,5,12,2,0
p25_heavy_return.c,x3,6,2,2,4,10,2,0
p25_heavy_return.c,y0,6,2,2,3,8,2,0
p25_heavy_return.c,y1,6,2,2,2,6,2,0
p25_heavy_return.c,z0,6,1,1,1,2,2,0
p25_heavy_return.c,ret,0,0,0,0,0,3,1
p25_heavy_return.c,x0,9,2,2,7,16,3,1
p25_heavy_return.c,x1,8,2,2,6,14,3,1
p25_heavy_return.c,x2,7,2,2,5,12,3,1
p25_heavy_return.c,x3,6,2,2,4,10,3,0
p25_heavy_return.c,y0,6,2,2,3,8,3,0
p25_heavy_return.c,y1,6,2,2,2,6,3,0
p25_heavy_return.c,z0,6,1,1,1,2,3,0
p25_heavy_return.c,ret,0,0,0,0,0,4,1
p25_heavy_return.c,x0,9,2,2,7,16,4,1
p25_heavy_return.c,x1,8,2,2,6,14,4,1
p25_heavy_return.c,x2,7,2,2,5,12,4,1
p25_heavy_return.c,x3,6,2,2,4,10,4,1
p25_heavy_return.c,y0,6,2,2,3,8,4,0
p25_heavy_return.c,y1,6,2,2,2,6,4,0
p25_heavy_return.c,z0,6,1,1,1,2,4,0
p25_heavy_return.c,ret,0,0,0,0,0,5,1
p25_heavy_return.c,x0,9,2,2,7,16,5,1
p25_heavy_return.c,x1,8,2,2,6,14,5,1
p25_heavy_return.c,x2,7,2,2,5,12,5,1
p25_heavy_return.c,x3,6,2,2,4,10,5,1
p25_heavy_return.c,y0,6,2,2,3,8,5,1
p25_heavy_return.c,y1,6,2,2,2,6,5,0
p25_heavy_return.c,z0,6,1,1,1,2,5,0
